booking_id,hotel_id,customer_id,full_name,email,phone_number,booking_date,checkin_date,checkout_date,room_type,room_rate,num_guests,booking_channel,booking_status,payment_status,payment_method,tax_amount,discount_amount,city,state,country
BKG000115,HTL017,CUST78117,rohit kapoor,rohitkapoor@,9742802188,14/11/24,04/10/2025,24/04/2025,delux,2279,3,OTA-Agoda,Pendng,PAID,Creditcard,410.22,279.53,BENGALURU,karnataka,India
BKG000116,HTL037,CUST02371,uma reddy,uma.reddy@rediffmail.com,,25-10-2024,24 Feb 2025,08 Mar 2025,delux,N/A,1,makemytrip,confirmed,paidd,U P I,Rs 454.68,INR411.4,Delhi,Delhi,India
BKG000117,HTL015,CUST70808,Rekha Mukherjee  ,rekhamukherjee@,8376-992-964,04-10-2023,2024-03-14,22/03/2024,STD,1879,4,walk-in,Canceled,PAId,Debit Card,INR338.22,Rs 210.5,CHENNAI,TamilNadu,India
BKG000118,HTL026,CUST22872,  Rekha Gupta,rekha.gupta@mail,N/A,"April 18, 2024",2024-09-19,09/20/2024,Deluxe,"2,665.00",3,app,PENDING,PAID,upi,"""479.7""",INR378.13,Mumbay,Maharashtra,India
BKG000119,HTL040,CUST00423,  Rohit Mishra,,+91-71742 92204,15/07/2024,16 Apr 2025,29-04-2025,dELuxE,2247,2,AGODA,CONFIRMED,P A I D,debit card, 404.46 ,Rs 125.62,Delhi,delhi,India
BKG000120,HTL012,CUST05870,SUNIL SINGH,NA,69019O3359,"December 21, 2024",2025-02-23,01/03/2025,dELuxE,2436,,Website,CONFIRMED,Pai d,Upi, 438.48 ,285.68,Bombay,maharashtra,India
BKG000121,HTL010,CUST31187,REKHA SHARMA,rekha..sharma@gmail.com,8323-167-781,2024-08-03,24 Dec 2024,01/01/25,STD, 1562 ,6,MMT,Pndng,Paid,Cash,INR281.16,"""302.97""",Hyd,Telangana,India
BKG000122,HTL009,CUST02069,Meera Pandey,meera.pandey@mail.com,+916578061902,24-09-2024,13-05-2025,21/05/25,STANDARD,1548.00,4,WebSite,CANCEL,pendng,Net Banking, 278.64 ,18,Bangloree,KARNATAKA,India
BKG000123,HTL047,CUST06869,vikram chopra,vikramchopra@,86371O4294,09/01/24,18-03-2024,2024-03-22,Standard,null,6,MakeMyTrip,CONFIRMED,P A I D,wallet,Rs 281.52,183.23,Bombay,maharashtra,India
BKG000124,HTL036,CUST06898,MOHAN DUBEY,,+91-95915 38201,27-06-2024,11 Mar 2025,18/03/2025,  Deluxe,INR2690,1,AGODA,CONFIRMED,Pai d,Netbanking, 484.2 , 406.17 ,DELHI,NCT Delhi,India
BKG000125,HTL031,CUST08331,Nisha Pandey,nishapandey@,,06/25/2024,09/06/2024,09/09/2024,  Deluxe,null,4,MakeMyTrip,Confirmed,paidd,Net Bankng,441.72, 240.01 ,bengaluru,KARNATAKA,India
BKG000126,HTL048,CUST47454,vikas dubey,vikas.dubey@rediffmail.com,9934-421-291,2024-12-12,"February 23, 2025",06-03-2025,Executtive,"""3329""",2,app,Canceled,paidd,csh,599.22,"""499.81""",BENGALURU,karnataka,India
BKG000127,HTL006,CUST14294,neha mehta,nehamehta@,N/A,22 Aug 2023,02/29/2024,14/03/24,suite, 4753 ,,app,NoShow,Pendig,cash,855.54, 436.28 ,Mumbai,Maharashtra,India
BKG000128,HTL014,CUST29039,Sunita  Kumar,NA,+91-99608 28967,"October 29, 2023",2024-01-14,28/01/24,Sute,Rs 5230,3,APP,cnfrmd,paid,csh,N/A,"""305.62""",Bombay,Maharashtra,India
BKG000129,HTL022,CUST05684,nisha singh,nisha.singh@hotmail.com,9580803889,10 Dec 2023,03/15/2024,"March 20, 2024",DELUXE,INR2777,1,WEBSITE,NO SHOW,Paid,CREDIT CARD, 499.86 ,"""516.82""",Bangloree,KARNATAKA,India
BKG000130,HTL003,CUST68348,  Geeta Reddy,geeta.reddy@rediffmail.com,6685647177,2024-02-27,11/20/2024,01 Dec 2024,SUITE,4922,null,Mobile App,Confirmed,paidd,Crdit Card,Rs 885.96,469.87,Mumbai,MAHARASHTRA,India
BKG000131,HTL034,CUST84324,SANJAY DAS,SANJAY.DAS@REDIFFMAIL.COM,,19 Jan 2024,05-08-2024,2024-08-18,delux,INR2782,5,AGODA,Confirm,pending,Wallt,500.76,Rs 317.86,Calcutta,W Bengal,India
BKG000132,HTL022,CUST07973,  Harish Reddy,NA,,08/07/2023,24-03-2024,29-03-2024,suite ,"4,845.00",4,agoda,cncl,P A I D,Crdit Card,Rs 872.1,91.34,Kolkata,West Bengal,India
BKG000133,HTL035,CUST52641,  Amit Kapoor,amit.kapoor@hotmail.com,+91-67382 77771,24 Sep 2023,03/05/2024,03/19/2024,Standerd,INR1309,2,Web Site,CANCEL,P A I D,Debitcard,,,Mumbai,Maharastra,India
BKG000134,HTL048,CUST14151,Deepak Bose  ,,,03/02/25,"February 27, 2025",03/02/2025,deluxe , 2398 ,4,WALK IN,Confirm,pending,Credit Card, 431.64 ,Rs 141.58,Bangaluru,KARNATAKA,India
BKG000135,HTL040,CUST58139,SANJAY PANDEY,sanjay.pandey@rediffmail.com,,11/02/2024,10/11/2024,22/11/2024,deluxe ,INR2341,2,OTA-Booking.com,pending,paidd,Debit Card,421.38,null,BENGALURU,Karnataka,India
BKG000136,HTL014,CUST01324,Rohit Iyer  ,,89783O5488,"June 17, 2024",22/07/2024,03-08-2024,DELUXE,2231,5,AGODA,cnfrmd,pendng,csh,401.58, 224.85 ,BENGALURU,karnataka,India
BKG000137,HTL028,CUST19443,sneha bose,snehabose@,7468-549-272,26/08/24,"March 12, 2025",17/03/2025,Deluxe,2223,6,Booking.com,No-show,P A I D,Wallt,400.14, 389.73 ,Hydrabad,Telangana,India
BKG000138,HTL045,CUST04506,Tina Tiwari  ,TINA.TIWARI@YAHOO.COM,8636930100,10/01/2024,10/13/2024,26/10/2024,Delux,2707,5,OTA-Agoda,cnfrmd,faild,Crdit Card,487.26,INR475.03,Kolkota,West Bengal,India
BKG000139,HTL040,CUST76725,Naveen Malhotra  ,naveen.malhotra@yahoo.com,8376613662,03/01/2024,25/11/24,11/29/2024,deluxe ,2543,1,website,Confirm,Pndng,Wallet,"""457.74""",INR276.55,Mumba,MAHARASHTRA,India
BKG000140,HTL001,CUST42623,Uma  Shah,NA,9397984218,21/03/25,22/03/2025,2025-03-28,Deluxe,INR2237,4,Mobile App,NoShow,Faled,WALLET,402.66,438.22,chenai,Tamilnadu,India
BKG000141,HTL043,CUST78302,Neha Pillai  ,neha.pillai@outlook.com,N/A,29-07-2024,17-09-2024,"September 25, 2024",dELuxE,2873,6,OTA-MakeMyTrip,CONFIRMED,paidd,csh,517.14,"""304.98""",Chenai,Tamil Nadu,India
BKG000142,HTL010,CUST59470,Manoj Reddy,manoj.reddy@outlook,,28/05/2024,"October 24, 2024",11/03/2024,Standard,1748.00,3,booking.com,Cancelled,PAId,Netbanking,"""314.64""",Rs 37.12,Channai,TAMIL NADU,India
BKG000143,HTL024,CUST56388,Rekha  Roy,rekha.roy@gmail.com,INVALID,19 Aug 2024,14 Feb 2025,16-02-2025,Deluxe,Rs 2863,2,OTA-Agoda,Confirmed,Paid,credit card,"""515.34""",65.36,chenai,Tamil Nadu,India
BKG000144,HTL039,CUST01875,DIVYA PATEL,divyapatel@,+916620073024,"November 09, 2023",2024-03-28,07-04-2024,suite, 5358 ,6,booking.com,confirmed,PAID,Debitcard,INR964.44,"""643.74""",Madras,Tamil Nadu,India
BKG000145,HTL032,CUST72265,Lata  Joshi,lata.joshi@mail,8453451466,16/01/24,05 Jun 2024,06/12/2024,Standerd, 1894 ,5,MakeMyTrip,cnfrmd,FAILED,NET BANKING,Rs 340.92,"""294.32""",hyderabad,Telengana,India
BKG000146,HTL034,CUST28184,Priya Chopra,priyachopra@,N/A,11-08-2023,"April 20, 2024",04/27/2024,Standerd,"""1520""",1,Walk In,no show,PAId,Net Banking,"""273.6""",73.06,Chenai,TAMIL NADU,India
BKG000147,HTL030,CUST29950,Naveen Malhotra,,N/A,"August 01, 2023",2024-03-25,2024-04-06,STANDARD,"""1401""",3,OTA-Agoda,CONFIRMED,Pendig,Credit Card,INR252.18,78.56,Chenai,Tamil Nadu,India
BKG000148,HTL049,CUST59442,ravi khanna,ravi.khanna@yahoo.com,,2024-03-09,24/06/2024,28-06-2024,suite ,4971,2,makemytrip,CONFIRMED,failedd,NET BANKING,894.78,"""767.3""",Dilhi,DELHI,India
BKG000149,HTL015,CUST12464,rahul kapoor,rahul.kapoor@gmail.com,INVALID,12/31/2023,2024-06-27,07/02/2024,suite ,5474.00,2,MakeMyTrip,cncl,Pending,credit card,985.32,472,kolkatta,W Bengal,India
BKG000150,HTL001,CUST40964,  Kavya Roy,kavya.roy@mail.com,9931963039,17/11/2024,"March 28, 2025",30-03-2025,DELUXE,2726.00,4,APP,no show,Paid,NET BANKING,490.68,140.41,Madras,Tamilnadu,India
BKG000151,HTL033,CUST49061,sarita bajaj,sarita..bajaj@gmail.com,+917025936450,2024-08-18,12/12/2024,"December 25, 2024",Delux,"2,487.00",2,Walk In,CANCELLED,paidd,CREDIT CARD,"""447.66""",388,Chenai,Tamil Nadu,India
BKG000152,HTL016,CUST62164,Sneha Roy,sneha.roy@mail,7102977115,2023-12-12,29/05/24,06/08/2024,suite,"4,964.00",1,WALK IN,pend,PAID,Wallt,"""893.52""",192,Bangloree,Karnataka,India
BKG000153,HTL016,CUST01399,Swati Kumar,swati.kumar@mail.com,8737671052,2024-10-05,16/12/24,2024-12-26,executive,3715,4,MakeMyTrip,cnfrmd,Pai d,Cash,"""668.7""",363.45,CHENNAI,Tamil Nadu,India
BKG000154,HTL020,CUST01583,Lata Chatterjee  ,lata.chatterjee@outlook.com,7958-676-030,"October 06, 2023",04/01/24,07-01-2024,Executive,Rs 3733,6,AGODA,Canceled,Pai d,Debit Card,671.94, 182.2 ,Bangalore,Karnataka,India
BKG000155,HTL004,CUST48844,Manoj Gupta,manoj..gupta@mail.com,+917201388253,28/10/24,01/03/2025,10-03-2025,Deluxe,Rs 2273,1,booking.com,cnfrmd,Paid,U P I,Rs 409.14,22.03,bengaluru,Karnataka,India
BKG000156,HTL003,CUST72925,Rekha Tiwari,rekha.tiwari@mail,71410O0716,03-09-2023,05 May 2024,2024-05-17,STD,"""1967""",1,APP,Cancelled,PAID,net banking,,"""200.74""",Hyderabad,Telangana,India
BKG000157,HTL008,CUST05401,  Divya Mishra,,+919713771886,09/30/2024,02/12/2025,02/23/2025,standard,Rs 1630,4,booking.com,Confirm,PAId,U P I,Rs 293.4,"""197.4""",Calcutta,west bengal,India
BKG000158,HTL042,CUST53846,Rahul Patel  ,NA,6446627633,"June 27, 2024",05 Oct 2024,19-10-2024,EXECUTIVE,3493.00,4,OTA-Agoda,Pendng,paid,debit card,628.74,INR575.06,Bangalore,karnataka,India
BKG000159,HTL002,CUST55436,MOHAN MUKHERJEE,mohanmukherjee@,70048O7936,09/14/2023,16-04-2024,2024-04-23,deluxe ,2597.00,5,Booking.com,cnfrmd,Pending,cash,467, 162.67 ,Calcutta,WEST BENGAL,India
BKG000160,HTL011,CUST06744,sneha chatterjee,sneha.chatterjee@hotmail.com,,2025-03-18,09-04-2025,14/04/25,Sute,4848,6,OTA-MakeMyTrip,confirmed,PAId,Debitcard,INR872.64,561,Bangalore,KARNATAKA,India
BKG000161,HTL040,CUST78697,  Vikas Nair,vikas.nair@rediffmail.com,66173O6316,2023-12-17,2024-02-24,03/03/2024,Standard,"1,619.00",3,makemytrip,Cncld,FAILED,Creditcard,291.42,INR255.97,Mumbay,maharashtra,India
BKG000162,HTL011,CUST13580,Maya Sethi  ,maya.sethi@gmail.com,N/A,23 May 2023,"February 06, 2024",08/02/2024,STANDARD,Rs 1906,1,MMT,Cancelled,paidd,Net Bankng,"""343.08""",270.85,Kolkata,WEST BENGAL,India
BKG000163,HTL045,CUST27885,Sarita Malhotra,sarita.malhotra@yahoo,+91-62743 92255,06/04/24,04/05/2024,12 May 2024,standard,INR1967,5,walk-in,confirmed,P A I D,Debit Card,INR354.06, 116.39 ,Hyderabad,Telengana,India
BKG000164,HTL047,CUST63202,Naveen  Joshi,naveen..joshi@mail.com,INVALID,2024-04-21,2024-07-26,08/08/24,Standerd, 1604 ,6,App,cnfrmd,paidd,CREDIT CARD,"""288.72""",74,Hydrabad,Telangana,India
BKG000165,HTL014,CUST14185,SNEHA PILLAI,,7670721734,26-09-2024,25-12-2024,27/12/24,Exec,"3,392.00",6,website,confirmed,Paid,Crdit Card,Rs 610.56,222.94,Calcutta,W Bengal,India
BKG000166,HTL018,CUST72911,REKHA RAO,rekha.rao@rediffmail.com,+91-74350 94765,04/12/2024,2024-08-10,2024-08-16,Standard, 1302 ,3,MakeMyTrip,Confirmed,P A I D,Upi,234.36,"""168.95""",Hyd,Telangana,India
BKG000167,HTL012,CUST36513,Sneha Pandey,sneha.pandey@gmail.com,+916356594299,05/26/2023,"January 20, 2024",26/01/24,Deluxe,"2,507.00",4,makemytrip,ns,Pendig,Creditcard,451.26,"""420.56""",mUMBAI,maharashtra,India
BKG000168,HTL018,CUST56245,Priya Khanna  ,priya.khanna@rediffmail.com,80662O3463,"July 22, 2023",2024-05-08,10/05/24,STD,Rs 1972,3,APP,Cancelled,Pai d,U P I, 354.96 ,INR75.68,bengaluru,karnataka,India
BKG000169,HTL018,CUST81491,ROHIT CHATTERJEE,rohit.chatterjee@outlook.com,82889O9470,04/11/2023,30/03/24,04 Apr 2024,Delux, 2592 ,5,booking.com,confirmed,paid,credit card,"""466.56""",489,Delhi,NCT Delhi,India
BKG000170,HTL030,CUST84240,MAYA REDDY,maya..reddy@outlook.com,9686-679-899,13 Dec 2024,14/02/2025,2025-02-23,dELuxE,2980,1,OTA-MMT,Confirm,P A I D,Cash,536.40,352,Chennai,Tamil Nadu,India
BKG000171,HTL042,CUST79823,ajay pillai,ajaypillai@,9016-744-923,19/08/23,13-05-2024,2024-05-26,Standard ,Rs 1601,3,Web Site,cnfrmd,FAIL,Upi,288.18,INR153.84,Mumbai,MAHARASHTRA,India
BKG000172,HTL036,CUST35055,Rohit Khanna,,7571402503,17 Aug 2024,"March 14, 2025",26/03/2025,STD,1551,2,APP,pend,failedd,UPI, 279.18 ,Rs 96.43,CHENNAI,TamilNadu,India
BKG000173,HTL050,CUST04478,Ajay Mehta,,+919951930485,"August 20, 2024",2025-03-16,25/03/25,Standard ,1400,5,Web Site,Confirmed,FAILED,Creditcard,"""252.0""",90.46,Hyderabad,telangana,India
BKG000174,HTL015,CUST40500,Naveen Iyer,naveen.iyer@mail.com,73357O1707,01/27/2024,04/06/2024,15/06/24,Suite,4964,3,Mobile App,PENDING,Faled,Wallt,893.52, 400.06 ,Bombay,Maharashtra,India
BKG000175,HTL016,CUST46010,nisha mishra,nisha.mishra@mail,N/A,04-07-2024,"April 13, 2025",23-04-2025,dELuxE, 2707 ,N/A,Agoda,Confirmed,pendng,U P I,487,INR523.09,KOLKATA,W Bengal,India
BKG000176,HTL046,CUST02348,Anjali Mishra,anjali..mishra@mail.com,,"December 25, 2023",08-02-2024,"February 14, 2024",delux,"""2867""",4,AGODA,CANCELLED,PAID,credit card, 516.06 ,445.51,Dehli,Delhi,India
BKG000177,HTL027,CUST52532,Pooja Khanna,pooja.khanna@gmail,9511-815-837,"April 15, 2024",26 Aug 2024,27/08/24,dELuxE, 2271 ,6,WALK IN,Confirm,Pending,Wallt,408,INR27.22,BENGALURU,karnataka,India
BKG000178,HTL002,CUST00503,  Nisha Iyer,nisha.iyer@rediffmail,N/A,25/03/24,07 Oct 2024,2024-10-10,EXECUTIVE,3581,4,walkin,cnfrmd,pendng,cash,644.58,509.94,Channai,Tamil Nadu,India
BKG000179,HTL048,CUST03525,  Maya Khanna,maya.khanna@outlook.com,8744-203-594,12/26/2023,11-07-2024,07/12/2024,Standard,1449,6,Agoda,CONFIRMED,PAId,Net Bankng,260,"""61.79""",Kolkota,west bengal,India
BKG000180,HTL013,CUST59461,Neha Bajaj,neha.bajaj@mail,8346581539,"November 11, 2024",18-04-2025,02-05-2025,  Deluxe,"""2297""",6,AGODA,confirmed,P A I D,Cash,INR413.46,93.62,Chenai,Tamilnadu,India
BKG000181,HTL038,CUST48504,SWATI PATEL,swatipatel@,6800-381-463,"August 17, 2024","February 17, 2025",2025-02-26,STANDARD,"1,671.00",2,WebSite,confirmed,P A I D,Debitcard,Rs 300.78,115.35,Dehli,Delhi,India
BKG000182,HTL006,CUST42518,deepak agarwal,deepak.agarwal@mail,8301-530-304,19/08/2024,20-09-2024,26/09/2024,Deluxe,2292,1,App,Confirmed,P A I D,Debitcard,"""412.56""",INR453.88,Bombay,MAHARASHTRA,India
BKG000183,HTL038,CUST74396,Rekha Gupta,NA,N/A,20/06/24,14-01-2025,28/01/2025,Executive, 3512 ,4,OTA-MMT,Cancelled,Failed,debit card,632.16,228.66,Chennai,Tamilnadu,India
BKG000184,HTL025,CUST06896,Lata  Nair,lata.nair@mail,9208347910,21 May 2024,01/08/2024,15/08/2024,SUITE,Rs 4785,6,AGODA,NoShow,PAID,debit card,null,Rs 605.61,Kolkata,West Bengal,India
BKG000185,HTL010,CUST80982,  Anil Kapoor,anil.kapoor@outlook.com,8520580286,08/18/2024,12 Apr 2025,04/26/2025,suite,5205,1,website,confirmed,Pending,Netbanking,"""936.9""",765,hyderabad,TELANGANA,India
BKG000186,HTL003,CUST01337,Sonia Pillai,sonia.pillai@mail,INVALID,"March 22, 2023",2024-01-12,17/01/24,Standard , 1946 ,6,app,Confirmed,PENDING,U P I,350.28,227.46,Bangloree,Karnataka,India
BKG000187,HTL006,CUST55577,Harish  Khanna,harish.khanna@mail,,"December 25, 2024",13/02/2025,25 Feb 2025,Standard ,Rs 1209,6,BOOKING.COM,Cancelled,P A I D,Wallet,INR217.62,222.96,Bangloree,KARNATAKA,India
BKG000188,HTL009,CUST57940,Anjali Khanna  ,NA,N/A,10 Aug 2024,10/14/2024,2024-10-18,Exec,"3,618.00",2,app,Cncld,PAID,wallet,651.24,343.15,Channai,TamilNadu,India
BKG000189,HTL002,CUST28256,  Asha Bose,asha..bose@hotmail.com,,07 Oct 2023,22 Jan 2024,01/29/2024,STANDARD,1748.00,6,makemytrip,confirmed,pending,NET BANKING,314.64,254,Dehli,delhi,India
BKG000190,HTL042,CUST14919,Suresh Pillai,suresh.pillai@mail,+91-96453 49655,2025-03-27,10/05/25,21/05/25,  Deluxe,"""2739""",4,OTA-Agoda,cnfrmd,paidd,Creditcard, 493.02 ,211.33,Delhi,DELHI,India
BKG000191,HTL042,CUST14535,Sneha Malhotra  ,sneha.malhotra@yahoo.com,INVALID,2024-06-09,"February 22, 2025",2025-02-25,standard, 1396 ,5,BOOKING.COM,Pndng,Pai d,Cash,251.28,233.72,DELHI,DELHI,India
BKG000192,HTL032,CUST77744,Nisha Kapoor,nisha.kapoor@mail,8460539260,"March 26, 2023","January 03, 2024",01/05/2024,dELuxE,2649,6,agoda,CANCEL,Pai d,net banking,476,"""396.16""",dElhi,NCT Delhi,India
BKG000193,HTL010,CUST40426,Ajay  Pillai,ajay.pillai@mail,INVALID,15 Apr 2023,02/02/24,04/02/2024,EXECUTIVE,"""3743""",1,agoda,CONFIRMED,faild,WALLET,Rs 673.74,"""614.61""",Kolkata,WEST BENGAL,India
BKG000194,HTL039,CUST06476,  Sneha Pandey,,9551294414,14 Jun 2023,02 Jan 2024,"January 10, 2024",  Deluxe,"2,692.00",6,WEBSITE,cancel,Pndng,cash,Rs 484.56,"""446.95""",dElhi,NCT Delhi,India
BKG000195,HTL042,CUST07181,Nisha  Reddy,NISHA.REDDY@REDIFFMAIL.COM,+918368771569,27-12-2023,"August 10, 2024",08/16/2024,STANDARD,1237,3,Walk-in,Confirm,faild,cash,INR222.66,"""119.1""",Chenai,Tamilnadu,India
BKG000196,HTL017,CUST04939,GEETA CHOPRA,geeta.chopra@rediffmail.com,N/A,2023-11-25,2024-01-27,2024-02-07,STD,1858.00,3,makemytrip,confirmed,Failed,U P I,"""334.44""","""93.74""",Chenai,TAMIL NADU,India
BKG000197,HTL020,CUST17988,Maya  Kapoor,maya.kapoor@mail,+916660284136,15 Nov 2024,03/16/2025,03/19/2025,STANDARD,Rs 1765,6,MakeMyTrip,Confirm,Paid,WALLET,317.7,INR6.23,mUMBAI,maharashtra,India
BKG000198,HTL021,CUST37939,  Pooja Rao,pooja.rao@outlook.com,7745601703,22-03-2024,10/05/24,22 May 2024,standard,N/A,4,OTA-Agoda,Confirmed,Pending,U P I,348.66,313,Hyderabad,TELANGANA,India
BKG000199,HTL024,CUST01014,  Arjun Iyer,arjuniyer@,,21-08-2024,07/09/24,16 Sep 2024,deluxe , 2741 ,1,Agoda,pend,P A I D,credit card,INR493.38,Rs 171.37,KOLKATA,West Bengal,India
BKG000200,HTL015,CUST56447,rekha mishra,rekha.mishra@hotmail,97148O3007,05/02/2024,2024-02-08,13 Feb 2024,STD, 1517 ,5,agoda,Confirmed,P A I D,net banking,"""273.06""", 50.05 ,Mumba,maharashtra,India
BKG000201,HTL009,CUST49835,ASHA MUKHERJEE,asha.mukherjee@yahoo.com,8252611978,"August 15, 2024",2024-12-28,10/01/2025,STANDARD,"""1981""",3,AGODA,Confirm,paid,DEBIT CARD, 356.58 ,Rs 207.25,Kolkata,WEST BENGAL,India
BKG000202,HTL033,CUST30162,Sonia Verma,sonia.verma@mail,7038819376,2024-11-23,18 Apr 2025,2025-04-20,EXECUTIVE,3904.00,3,App,confirmed,paidd,net banking,N/A,415.64,Dilhi,DELHI,India
BKG000203,HTL033,CUST46422,Neha Bajaj,neha..bajaj@hotmail.com,97090O7618,2024-02-11,2024-06-14,2024-06-19,  Deluxe,2653,6,Website,Confirm,paidd,Debitcard,477.54,89.66,MUMBAI,Maharastra,India
BKG000204,HTL015,CUST00694,Arjun  Roy,arjun.roy@rediffmail.com,9456496741,"May 15, 2024",06 Oct 2024,15-10-2024,Standerd,1250.00,3,website,cnfrmd,Pendig,Debit Card, 225.0 ,INR164.19,bengaluru,Karnataka,India
BKG000205,HTL005,CUST60261,Naveen Das  ,naveendas@,6368-296-707,22/03/2024,11/26/2024,27/11/2024,STANDARD,1877.00,2,MMT,N/S,paidd,credit card,"""337.86""", 374.67 ,Calcutta,W Bengal,India
BKG000206,HTL013,CUST41034,Sunita  Roy,sunitaroy@,78439O0657,"March 17, 2024",2024-10-19,31 Oct 2024,EXECUTIVE,3722.00,3,Mobile App,cnfrmd,PAID,CASH,N/A,339.07,Bengaluru,Karnataka,India
BKG000207,HTL015,CUST75157,maya dubey,,6771703056,24/01/2025,11/04/2025,2025-04-20,standard,1538,3,WEBSITE,CANCEL,pendng,Cash,"""276.84""", 113.09 ,Bangaluru,Karnatak,India
BKG000208,HTL043,CUST83905,Uma Das,uma.das@gmail.com,94345O7317,19/01/2024,29/10/2024,04-11-2024,Standard,Rs 1772,3,booking.com,Pendng,PAId,Netbanking,"""318.96""",91,Hydrabad,TELANGANA,India
BKG000209,HTL023,CUST15097,Rajesh Agarwal,rajesh.agarwal@mail,INVALID,06/03/2024,03 Jun 2024,"June 12, 2024",dELuxE,2800.00,1,WebSite,Confirm,paidd,CASH,504,"""169.94""",Bengluru,Karnatak,India
BKG000210,HTL038,CUST42569,Sunil Reddy,sunilreddy@,+918685606699,25/04/2024,08/02/2025,16-02-2025,Sute, 5290 ,5,Mobile App,cnfrmd,pendng,Credit Card,952,222,KOLKATA,west bengal,India
BKG000211,HTL043,CUST81019,Maya  Patel,maya.patel@gmail.com,9351289622,"July 05, 2024",18-10-2024,28/10/2024,standard,"1,428.00",2,website,Pending,failedd,net banking,Rs 257.04,Rs 141.94,Bengluru,Karnataka,India
BKG000212,HTL013,CUST47429,amit iyer,amitiyer@,INVALID,17-02-2025,03 Mar 2025,03/17/2025,Exec,3432,4,APP,Canceled,P A I D,WALLET,INR617.76,"""466.79""",Chennai,Tamil Nadu,India
BKG000213,HTL022,CUST01735,Rajesh  Pillai,,9887860203,04/10/2024,04/07/2024,10 Jul 2024,delux,"2,531.00",1,Walk-in,Pending,P A I D,DEBIT CARD, 455.58 ,Rs 125.33,Dilhi,DELHI,India
BKG000214,HTL027,CUST77185,VIKRAM JOSHI,vikram.joshi@mail.com,+919964416033,"February 18, 2024",16-10-2024,25/10/2024,Standerd,1708,1,Walk-in,CONFIRMED,P A I D,csh,INR307.44,69.34,Kolkata,W Bengal,India
BKG000215,HTL018,CUST10309,  Nisha Rao,nisha.rao@hotmail,+91-71046 62750,20/10/24,"January 09, 2025",2025-01-21,DELUXE,"2,940.00",6,BOOKING.COM,confirmed,PAID,Credit Card,Rs 529.2, 521.82 ,Hyd,TELANGANA,India
BKG000216,HTL026,CUST40669,  Lata Kumar,lata.kumar@rediffmail.com,N/A,19/07/2024,22/04/2025,2025-05-05,standard,1581.00,6,App,cnfrmd,Pendig,csh,284.58,160.53,Dilhi,delhi,India
BKG000217,HTL047,CUST29042,rahul gupta,RAHUL.GUPTA@YAHOO.COM,,2024-04-05,08 Dec 2024,11/12/2024,Standerd,"1,275.00",1,AGODA,Canceled,PAId,Cash,229.50,Rs 145.72,Madras,Tamilnadu,India
BKG000218,HTL030,CUST22038,Kavya  Kapoor,kavya.kapoor@yahoo,+91-92625 91883,2024-06-12,"November 03, 2024",06-11-2024,STANDARD,INR1670,4,MMT,Confirm,Pai d,U P I,300,INR101.1,BENGALURU,KARNATAKA,India
BKG000219,HTL049,CUST01869,Sanjay Nair  ,SANJAY.NAIR@OUTLOOK.COM,+916299034804,22 Sep 2024,16-03-2025,21 Mar 2025,STD,1368,4,OTA-Booking.com,CANCEL,Paid,Upi,246.24, 165.15 ,MUMBAI,Maharastra,India
BKG000220,HTL003,CUST25416,ROHIT KUMAR,rohit.kumar@hotmail,70914O1527,07/08/2023,06-03-2024,11-03-2024,Suite,5497.00,2,Mobile App,confirmed,Paid,CASH,989,"""1065.32""",Chennai,Tamil Nadu,India
BKG000221,HTL011,CUST45794,SWATI ROY,swatiroy@,7596677153,22/08/2024,24 Sep 2024,"September 29, 2024",Deluxe,"2,422.00",2,WALK IN,Pendng,PAId,net banking, 435.96 ,474.18,HYDERABAD,Telangana,India
BKG000222,HTL016,CUST84600,Rekha  Rao,rekha.rao@mail,8404231697,2024-12-07,26-12-2024,01/06/2025,STANDARD,1616,4,BOOKING.COM,cnfrmd,PAID,cash,INR290.88, 21.83 ,KOLKATA,WEST BENGAL,India
BKG000223,HTL015,CUST30969,SONIA DAS,,+91-74533 02364,11/08/2024,09/02/2025,21 Feb 2025,STANDARD,"1,771.00",4,Website,cnfrmd,P A I D,CASH,Rs 318.78,245,Mumbay,Maharastra,India
BKG000224,HTL021,CUST04194,  Priya Bose,priya.bose@hotmail.com,+91-80422 45641,23-05-2024,2024-06-14,16/06/2024,Delux,"2,335.00",3,walk-in,pending,PAID,UPI,420,152.55,DELHI,NCT Delhi,India
BKG000225,HTL045,CUST78958,Vikram Mishra,vikram.mishra@mail,91663O8246,07/07/2024,01/01/25,13/01/25,Deluxe, 2825 ,4,Walk-in,Pendng,Pai d,Crdit Card,"""508.5""", 542.96 ,Bangloree,Karnataka,India
BKG000226,HTL042,CUST09877,Uma Pandey,,9143360809,12/21/2023,2024-08-11,08/13/2024,Deluxe,2256,3,agoda,Confirmed,PAId,UPI,Rs 406.08,141,bengaluru,Karnataka,India
BKG000227,HTL046,CUST82307,  Uma Roy,uma.roy@mail,,"October 06, 2023",20-01-2024,25/01/24,dELuxE,"2,595.00",2,OTA-Booking.com,Confirm,PAID,csh,467.10,486.96,KOLKATA,west bengal,India
